open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
156.71,158.23,153.27,157.96,122947800.0,,,157.96,,,1.0,0.0,AAPL,XNAS,2022-05-02T00:00:00+0000
161.84,166.2,157.25,157.65,131587100.0,,,157.65,,,1.0,0.0,AAPL,XNAS,2022-04-29T00:00:00+0000
159.25,164.515,158.93,163.64,130216797.0,,,163.64,,,1.0,0.0,AAPL,XNAS,2022-04-28T00:00:00+0000
155.91,159.79,155.38,156.57,87889100.0,,,156.57,,,1.0,0.0,AAPL,XNAS,2022-04-27T00:00:00+0000
162.25,162.34,156.72,156.8,95095200.0,,,156.8,,,1.0,0.0,AAPL,XNAS,2022-04-26T00:00:00+0000
161.12,163.17,158.46,162.88,96046376.0,,,162.88,,,1.0,0.0,AAPL,XNAS,2022-04-25T00:00:00+0000
166.46,167.87,161.5,161.79,84775200.0,,,161.79,,,1.0,0.0,AAPL,XNAS,2022-04-22T00:00:00+0000
168.91,171.53,165.91,166.42,87077377.0,,,166.42,,,1.0,0.0,AAPL,XNAS,2022-04-21T00:00:00+0000
168.76,168.88,166.1,167.23,67828800.0,,,167.23,,,1.0,0.0,AAPL,XNAS,2022-04-20T00:00:00+0000
165.02,167.82,163.91,167.4,67627500.0,,,167.4,,,1.0,0.0,AAPL,XNAS,2022-04-19T00:00:00+0000
163.92,166.6,163.57,165.07,68896600.0,,,165.07,,,1.0,0.0,AAPL,XNAS,2022-04-18T00:00:00+0000
170.62,171.27,165.04,165.29,75237500.0,,,165.29,,,1.0,0.0,AAPL,XNAS,2022-04-14T00:00:00+0000
167.39,171.04,166.77,170.4,70551700.0,,,170.4,,,1.0,0.0,AAPL,XNAS,2022-04-13T00:00:00+0000
168.02,169.87,166.64,167.66,79183600.0,,,167.66,,,1.0,0.0,AAPL,XNAS,2022-04-12T00:00:00+0000
168.71,169.03,165.5,165.75,72088900.0,,,165.75,,,1.0,0.0,AAPL,XNAS,2022-04-11T00:00:00+0000
171.78,171.78,169.2,170.09,76515900.0,,,170.09,,,1.0,0.0,AAPL,XNAS,2022-04-08T00:00:00+0000
171.16,173.36,169.85,172.14,77517700.0,,,172.14,,,1.0,0.0,AAPL,XNAS,2022-04-07T00:00:00+0000
172.36,173.63,170.13,171.83,88950300.0,,,171.83,,,1.0,0.0,AAPL,XNAS,2022-04-06T00:00:00+0000
177.5,178.3,174.42,175.06,73311300.0,,,175.06,,,1.0,0.0,AAPL,XNAS,2022-04-05T00:00:00+0000
174.57,178.49,174.44,178.44,76468400.0,,,178.44,,,1.0,0.0,AAPL,XNAS,2022-04-04T00:00:00+0000
174.03,174.88,171.94,174.31,78699800.0,,,174.31,,,1.0,0.0,AAPL,XNAS,2022-04-01T00:00:00+0000
177.84,178.03,174.4,174.61,102939400.0,,,174.61,,,1.0,0.0,AAPL,XNAS,2022-03-31T00:00:00+0000
178.55,179.61,176.7,177.77,92633154.0,,,177.77,,,1.0,0.0,AAPL,XNAS,2022-03-30T00:00:00+0000
176.69,179.01,176.34,178.96,100495100.0,,,178.96,,,1.0,0.0,AAPL,XNAS,2022-03-29T00:00:00+0000
172.17,175.73,172.0,175.6,90263900.0,,,175.6,,,1.0,0.0,AAPL,XNAS,2022-03-28T00:00:00+0000
173.88,175.28,172.75,174.72,80470700.0,,,174.72,,,1.0,0.0,AAPL,XNAS,2022-03-25T00:00:00+0000
171.06,174.14,170.21,174.07,90131418.0,,,174.07,,,1.0,0.0,AAPL,XNAS,2022-03-24T00:00:00+0000
167.99,172.64,167.65,170.21,97965700.0,,,170.21,,,1.0,0.0,AAPL,XNAS,2022-03-23T00:00:00+0000
165.51,169.42,164.91,168.82,81468400.0,,,168.82,,,1.0,0.0,AAPL,XNAS,2022-03-22T00:00:00+0000
163.51,166.35,163.01,165.38,95722200.0,,,165.38,,,1.0,0.0,AAPL,XNAS,2022-03-21T00:00:00+0000
160.51,164.48,159.76,163.98,123351200.0,,,163.98,,,1.0,0.0,AAPL,XNAS,2022-03-18T00:00:00+0000
158.61,161.0,157.63,160.62,75522800.0,,,160.62,,,1.0,0.0,AAPL,XNAS,2022-03-17T00:00:00+0000
157.05,160.0,154.46,159.59,101965749.0,,,159.59,,,1.0,0.0,AAPL,XNAS,2022-03-16T00:00:00+0000
150.9,155.57,150.38,155.09,92850700.0,,,155.09,,,1.0,0.0,AAPL,XNAS,2022-03-15T00:00:00+0000
151.45,154.12,150.1,150.62,108732111.0,,,150.62,,,1.0,0.0,AAPL,XNAS,2022-03-14T00:00:00+0000
158.93,159.28,154.5,154.73,96836300.0,,,154.73,,,1.0,0.0,AAPL,XNAS,2022-03-11T00:00:00+0000
160.2,160.39,155.98,158.52,96831210.0,,,158.52,,,1.0,0.0,AAPL,XNAS,2022-03-10T00:00:00+0000
161.475,163.41,159.41,162.95,91454905.0,,,162.95,,,1.0,0.0,AAPL,XNAS,2022-03-09T00:00:00+0000
158.82,162.88,155.8,157.44,131148280.0,,,157.44,,,1.0,0.0,AAPL,XNAS,2022-03-08T00:00:00+0000
163.36,165.02,159.04,159.3,96056156.0,,,159.3,,,1.0,0.0,AAPL,XNAS,2022-03-07T00:00:00+0000
164.49,165.55,162.1,163.17,83737200.0,,,163.17,,,1.0,0.0,AAPL,XNAS,2022-03-04T00:00:00+0000
168.47,168.91,165.55,166.23,73081544.0,,,166.23,,,1.0,0.0,AAPL,XNAS,2022-03-03T00:00:00+0000
164.39,167.35,162.95,166.56,79724750.0,,,166.56,,,1.0,0.0,AAPL,XNAS,2022-03-02T00:00:00+0000
164.7,166.6,161.97,163.2,83361500.0,,,163.2,,,1.0,0.0,AAPL,XNAS,2022-03-01T00:00:00+0000
163.06,165.418,162.43,165.12,95056629.0,,,165.12,,,1.0,0.0,AAPL,XNAS,2022-02-28T00:00:00+0000
163.84,165.12,160.87,164.85,91881700.0,,,164.85,,,1.0,0.0,AAPL,XNAS,2022-02-25T00:00:00+0000
152.58,162.85,152.0,162.74,141147540.0,,,162.74,,,1.0,0.0,AAPL,XNAS,2022-02-24T00:00:00+0000
165.54,166.15,159.75,160.07,89511200.0,,,160.07,,,1.0,0.0,AAPL,XNAS,2022-02-23T00:00:00+0000
164.98,166.69,162.15,164.32,91004600.0,,,164.32,,,1.0,0.0,AAPL,XNAS,2022-02-22T00:00:00+0000
169.82,170.54,166.19,167.3,82614200.0,,,167.3,,,1.0,0.0,AAPL,XNAS,2022-02-18T00:00:00+0000
171.03,171.91,168.47,168.88,66502618.0,,,168.88,,,1.0,0.0,AAPL,XNAS,2022-02-17T00:00:00+0000
171.85,173.34,170.05,172.55,61067300.0,,,172.55,,,1.0,0.0,AAPL,XNAS,2022-02-16T00:00:00+0000
170.97,172.95,170.25,172.79,62512704.0,,,172.79,,,1.0,0.0,AAPL,XNAS,2022-02-15T00:00:00+0000
167.37,169.58,166.56,168.88,86062800.0,,,168.88,,,1.0,0.0,AAPL,XNAS,2022-02-14T00:00:00+0000
172.33,173.08,168.04,168.64,98566000.0,,,168.64,,,1.0,0.0,AAPL,XNAS,2022-02-11T00:00:00+0000
174.14,175.48,171.55,172.12,88014963.0,,,172.12,,,1.0,0.0,AAPL,XNAS,2022-02-10T00:00:00+0000
176.05,176.65,174.9,176.28,70195600.0,,,176.28,,,1.0,0.0,AAPL,XNAS,2022-02-09T00:00:00+0000
171.73,175.35,171.43,174.83,73516656.0,,,174.83,,,1.0,0.0,AAPL,XNAS,2022-02-08T00:00:00+0000
172.86,173.95,170.95,171.66,77045100.0,,,171.66,,,1.0,0.0,AAPL,XNAS,2022-02-07T00:00:00+0000
171.68,174.1,170.68,172.39,82391400.0,,,172.39,,,1.0,0.0,AAPL,XNAS,2022-02-04T00:00:00+0000
174.48,176.2399,172.12,172.9,87114127.0,,,172.9,,,1.0,0.0,AAPL,XNAS,2022-02-03T00:00:00+0000
174.75,175.88,173.33,175.84,79172100.0,,,175.84,,,1.0,0.0,AAPL,XNAS,2022-02-02T00:00:00+0000
174.01,174.82,172.32,174.61,82889520.0,,,174.61,,,1.0,0.0,AAPL,XNAS,2022-02-01T00:00:00+0000
170.16,175.0,169.51,174.78,115541590.0,,,174.78,,,1.0,0.0,AAPL,XNAS,2022-01-31T00:00:00+0000
165.71,170.35,162.8,170.33,179485800.0,,,170.33,,,1.0,0.0,AAPL,XNAS,2022-01-28T00:00:00+0000
162.45,163.84,158.28,159.22,108825865.0,,,159.22,,,1.0,0.0,AAPL,XNAS,2022-01-27T00:00:00+0000
163.5,164.3894,157.82,159.69,107707884.0,,,159.69,,,1.0,0.0,AAPL,XNAS,2022-01-26T00:00:00+0000
158.98,162.76,157.02,159.78,114972000.0,,,159.78,,,1.0,0.0,AAPL,XNAS,2022-01-25T00:00:00+0000
160.02,162.3,154.7,161.62,162241960.0,,,161.62,,,1.0,0.0,AAPL,XNAS,2022-01-24T00:00:00+0000
164.42,166.33,162.3,162.41,122501300.0,,,162.41,,,1.0,0.0,AAPL,XNAS,2022-01-21T00:00:00+0000
166.98,169.64,164.23,164.51,90211048.0,,,164.51,,,1.0,0.0,AAPL,XNAS,2022-01-20T00:00:00+0000
170.0,171.08,165.94,166.23,94473863.0,,,166.23,,,1.0,0.0,AAPL,XNAS,2022-01-19T00:00:00+0000
171.51,172.53,169.41,169.8,85540485.0,,,169.8,,,1.0,0.0,AAPL,XNAS,2022-01-18T00:00:00+0000
171.34,173.78,171.09,173.07,80355000.0,,,173.07,,,1.0,0.0,AAPL,XNAS,2022-01-14T00:00:00+0000
175.78,176.62,171.79,172.19,81572060.0,,,172.19,,,1.0,0.0,AAPL,XNAS,2022-01-13T00:00:00+0000
176.12,177.179,174.821,175.53,70577429.0,,,175.53,,,1.0,0.0,AAPL,XNAS,2022-01-12T00:00:00+0000
172.32,175.18,170.82,175.08,76015600.0,,,175.08,,,1.0,0.0,AAPL,XNAS,2022-01-11T00:00:00+0000
169.08,172.5,168.17,172.19,106606900.0,,,172.19,,,1.0,0.0,AAPL,XNAS,2022-01-10T00:00:00+0000
172.89,174.14,171.03,172.17,86580100.0,,,172.17,,,1.0,0.0,AAPL,XNAS,2022-01-07T00:00:00+0000
172.7,175.3,171.64,172.0,96751000.0,,,172.0,,,1.0,0.0,AAPL,XNAS,2022-01-06T00:00:00+0000
179.61,180.17,174.64,174.92,94218700.0,,,174.92,,,1.0,0.0,AAPL,XNAS,2022-01-05T00:00:00+0000
182.63,182.9,179.12,179.7,99310448.0,,,179.7,,,1.0,0.0,AAPL,XNAS,2022-01-04T00:00:00+0000
177.83,182.88,177.71,182.01,104487900.0,,,182.01,,,1.0,0.0,AAPL,XNAS,2022-01-03T00:00:00+0000
178.085,179.23,177.26,177.57,64062262.0,,,177.57,,,1.0,0.0,AAPL,XNAS,2021-12-31T00:00:00+0000
179.47,180.57,178.09,178.2,59619100.0,,,178.2,,,1.0,0.0,AAPL,XNAS,2021-12-30T00:00:00+0000
179.33,180.63,178.14,179.38,62231200.0,,,179.38,,,1.0,0.0,AAPL,XNAS,2021-12-29T00:00:00+0000
180.16,181.33,178.53,179.29,76421728.0,,,179.29,,,1.0,0.0,AAPL,XNAS,2021-12-28T00:00:00+0000
177.085,180.42,177.07,180.33,73006629.0,,,180.33,,,1.0,0.0,AAPL,XNAS,2021-12-27T00:00:00+0000
175.85,176.85,175.27,176.28,68227500.0,,,176.28,,,1.0,0.0,AAPL,XNAS,2021-12-23T00:00:00+0000
173.04,175.86,172.15,175.64,92004100.0,,,175.64,,,1.0,0.0,AAPL,XNAS,2021-12-22T00:00:00+0000
171.56,173.2,169.12,172.99,85845000.0,,,172.99,,,1.0,0.0,AAPL,XNAS,2021-12-21T00:00:00+0000
168.28,170.58,167.46,169.75,107313400.0,,,169.75,,,1.0,0.0,AAPL,XNAS,2021-12-20T00:00:00+0000
169.93,173.47,169.69,171.14,195432700.0,,,171.14,,,1.0,0.0,AAPL,XNAS,2021-12-17T00:00:00+0000
179.28,181.14,170.75,172.26,149964200.0,,,172.26,,,1.0,0.0,AAPL,XNAS,2021-12-16T00:00:00+0000
175.11,179.5,172.31,179.3,130687600.0,,,179.3,,,1.0,0.0,AAPL,XNAS,2021-12-15T00:00:00+0000
175.25,177.74,172.21,174.33,139285700.0,,,174.33,,,1.0,0.0,AAPL,XNAS,2021-12-14T00:00:00+0000
181.115,182.09,175.53,175.74,151103753.0,,,175.74,,,1.0,0.0,AAPL,XNAS,2021-12-13T00:00:00+0000
175.205,179.63,174.69,179.45,110986702.0,,,179.45,,,1.0,0.0,AAPL,XNAS,2021-12-10T00:00:00+0000
174.91,176.75,173.92,174.56,107976382.0,,,174.56,,,1.0,0.0,AAPL,XNAS,2021-12-09T00:00:00+0000
172.125,175.95,170.7,175.08,116998851.0,,,175.08,,,1.0,0.0,AAPL,XNAS,2021-12-08T00:00:00+0000
169.08,171.58,168.34,171.18,117482381.0,,,171.18,,,1.0,0.0,AAPL,XNAS,2021-12-07T00:00:00+0000
164.29,167.8799,164.28,165.32,107496982.0,,,165.32,,,1.0,0.0,AAPL,XNAS,2021-12-06T00:00:00+0000
164.02,164.96,159.72,161.84,117938300.0,,,161.84,,,1.0,0.0,AAPL,XNAS,2021-12-03T00:00:00+0000
158.74,164.2,157.8,163.76,136474900.0,,,163.76,,,1.0,0.0,AAPL,XNAS,2021-12-02T00:00:00+0000
167.48,170.295,164.53,164.77,145135682.0,,,164.77,,,1.0,0.0,AAPL,XNAS,2021-12-01T00:00:00+0000
159.99,165.52,159.92,165.3,173758500.0,,,165.3,,,1.0,0.0,AAPL,XNAS,2021-11-30T00:00:00+0000
159.37,161.19,158.7901,160.24,88748217.0,,,160.24,,,1.0,0.0,AAPL,XNAS,2021-11-29T00:00:00+0000
159.57,160.45,156.36,156.81,76959800.0,,,156.81,,,1.0,0.0,AAPL,XNAS,2021-11-26T00:00:00+0000
160.75,162.14,159.64,161.94,69342151.0,,,161.94,,,1.0,0.0,AAPL,XNAS,2021-11-24T00:00:00+0000
161.12,161.8,159.07,161.41,96041899.0,,,161.41,,,1.0,0.0,AAPL,XNAS,2021-11-23T00:00:00+0000
161.68,165.7,161.0,161.02,117467889.0,,,161.02,,,1.0,0.0,AAPL,XNAS,2021-11-22T00:00:00+0000
157.65,161.02,156.53,160.55,117147500.0,,,160.55,,,1.0,0.0,AAPL,XNAS,2021-11-19T00:00:00+0000
153.71,158.67,153.05,157.87,137659100.0,,,157.87,,,1.0,0.0,AAPL,XNAS,2021-11-18T00:00:00+0000
150.995,155.0,150.995,153.49,88807000.0,,,153.49,,,1.0,0.0,AAPL,XNAS,2021-11-17T00:00:00+0000
149.94,151.49,149.34,151.0,59047800.0,,,151.0,,,1.0,0.0,AAPL,XNAS,2021-11-16T00:00:00+0000
150.37,151.88,149.43,150.0,59077700.0,,,150.0,,,1.0,0.0,AAPL,XNAS,2021-11-15T00:00:00+0000
148.43,150.4,147.48,149.99,63632600.0,,,149.99,,,1.0,0.0,AAPL,XNAS,2021-11-12T00:00:00+0000
148.96,149.43,147.68,147.87,40788000.0,,,147.87,,,1.0,0.0,AAPL,XNAS,2021-11-11T00:00:00+0000
150.02,150.1297,147.85,147.92,65187092.0,,,147.92,,,1.0,0.0,AAPL,XNAS,2021-11-10T00:00:00+0000
150.2,151.428,150.07,150.81,52994252.0,,,150.81,,,1.0,0.0,AAPL,XNAS,2021-11-09T00:00:00+0000
151.41,151.55,150.16,150.44,54773446.0,,,150.44,,,1.0,0.0,AAPL,XNAS,2021-11-08T00:00:00+0000
151.89,152.2,150.06,151.28,65414600.0,,,151.28,,,1.0,0.0,AAPL,XNAS,2021-11-05T00:00:00+0000
151.58,152.43,150.64,150.96,60278200.0,,,150.96,,,1.0,0.0,AAPL,XNAS,2021-11-04T00:00:00+0000
150.39,151.97,149.83,151.49,51035964.0,,,151.49,,,1.0,0.0,AAPL,XNAS,2021-11-03T00:00:00+0000
148.66,151.57,148.65,150.02,69064800.0,,,150.02,,,1.0,0.0,AAPL,XNAS,2021-11-02T00:00:00+0000
148.985,149.7,147.8,148.96,74588258.0,,,148.96,,,1.0,0.0,AAPL,XNAS,2021-11-01T00:00:00+0000
147.22,149.94,146.41,149.8,124850400.0,,,149.8,,,1.0,0.0,AAPL,XNAS,2021-10-29T00:00:00+0000
149.82,153.165,149.72,152.57,100077888.0,,,152.57,,,1.0,0.0,AAPL,XNAS,2021-10-28T00:00:00+0000
149.36,149.73,148.49,148.85,51361252.0,,,148.85,,,1.0,0.0,AAPL,XNAS,2021-10-27T00:00:00+0000
149.33,150.84,149.01,149.32,60811700.0,,,149.32,,,1.0,0.0,AAPL,XNAS,2021-10-26T00:00:00+0000
148.68,149.37,147.6211,148.64,50720561.0,,,148.64,,,1.0,0.0,AAPL,XNAS,2021-10-25T00:00:00+0000
149.69,150.18,148.64,148.69,58839600.0,,,148.69,,,1.0,0.0,AAPL,XNAS,2021-10-22T00:00:00+0000
148.81,149.64,147.87,149.48,61314200.0,,,149.48,,,1.0,0.0,AAPL,XNAS,2021-10-21T00:00:00+0000
148.7,149.7522,148.12,149.26,58418788.0,,,149.26,,,1.0,0.0,AAPL,XNAS,2021-10-20T00:00:00+0000
147.01,149.17,146.55,148.76,76248300.0,,,148.76,,,1.0,0.0,AAPL,XNAS,2021-10-19T00:00:00+0000
143.445,146.84,143.16,146.55,79797028.0,,,146.55,,,1.0,0.0,AAPL,XNAS,2021-10-18T00:00:00+0000
143.77,144.9,143.51,144.84,67885200.0,,,144.84,,,1.0,0.0,AAPL,XNAS,2021-10-15T00:00:00+0000
142.11,143.88,141.51,143.76,69907100.0,,,143.76,,,1.0,0.0,AAPL,XNAS,2021-10-14T00:00:00+0000
141.235,141.4,139.2,140.91,74732031.0,,,140.91,,,1.0,0.0,AAPL,XNAS,2021-10-13T00:00:00+0000
143.23,143.25,141.0401,141.51,73035862.0,,,141.51,,,1.0,0.0,AAPL,XNAS,2021-10-12T00:00:00+0000
142.27,144.81,141.81,142.81,63012662.0,,,142.81,,,1.0,0.0,AAPL,XNAS,2021-10-11T00:00:00+0000
144.03,144.18,142.56,142.9,58718700.0,,,142.9,,,1.0,0.0,AAPL,XNAS,2021-10-08T00:00:00+0000
143.06,144.215,142.73,143.29,61732656.0,,,143.29,,,1.0,0.0,AAPL,XNAS,2021-10-07T00:00:00+0000
139.47,142.15,138.37,142.0,83049259.0,,,142.0,,,1.0,0.0,AAPL,XNAS,2021-10-06T00:00:00+0000
139.49,142.24,139.36,141.11,80861062.0,,,141.11,,,1.0,0.0,AAPL,XNAS,2021-10-05T00:00:00+0000
141.76,142.21,138.27,139.14,98078066.0,,,139.14,,,1.0,0.0,AAPL,XNAS,2021-10-04T00:00:00+0000
141.9,142.92,139.1101,142.65,94639581.0,,,142.65,,,1.0,0.0,AAPL,XNAS,2021-10-01T00:00:00+0000
143.66,144.378,141.3,141.5,88625397.0,,,141.5,,,1.0,0.0,AAPL,XNAS,2021-09-30T00:00:00+0000
142.47,144.45,142.03,142.83,74602044.0,,,142.83,,,1.0,0.0,AAPL,XNAS,2021-09-29T00:00:00+0000
143.25,144.75,141.7,141.91,108972340.0,,,141.91,,,1.0,0.0,AAPL,XNAS,2021-09-28T00:00:00+0000
145.47,145.95,143.82,145.37,73852016.0,,,145.37,,,1.0,0.0,AAPL,XNAS,2021-09-27T00:00:00+0000
145.66,147.47,145.56,146.92,53434200.0,,,146.92,,,1.0,0.0,AAPL,XNAS,2021-09-24T00:00:00+0000
146.65,147.08,145.64,146.83,64838170.0,,,146.83,,,1.0,0.0,AAPL,XNAS,2021-09-23T00:00:00+0000
144.45,146.43,143.7001,145.85,76404341.0,,,145.85,,,1.0,0.0,AAPL,XNAS,2021-09-22T00:00:00+0000
143.93,144.6,142.78,143.43,75833962.0,,,143.43,,,1.0,0.0,AAPL,XNAS,2021-09-21T00:00:00+0000
143.8,144.84,141.28,142.94,123478863.0,,,142.94,,,1.0,0.0,AAPL,XNAS,2021-09-20T00:00:00+0000
148.82,148.82,145.76,146.06,129728700.0,,,146.06,,,1.0,0.0,AAPL,XNAS,2021-09-17T00:00:00+0000
148.44,148.9684,147.221,148.79,67901433.0,,,148.79,,,1.0,0.0,AAPL,XNAS,2021-09-16T00:00:00+0000
148.56,149.44,146.37,149.03,79159981.0,,,149.03,,,1.0,0.0,AAPL,XNAS,2021-09-15T00:00:00+0000
150.35,151.07,146.91,148.12,109296295.0,,,148.12,,,1.0,0.0,AAPL,XNAS,2021-09-14T00:00:00+0000
150.63,151.41,148.75,149.55,102404329.0,,,149.55,,,1.0,0.0,AAPL,XNAS,2021-09-13T00:00:00+0000
155.0,155.48,148.7,148.97,140646400.0,,,148.97,,,1.0,0.0,AAPL,XNAS,2021-09-10T00:00:00+0000
155.49,156.11,153.95,154.07,54962409.0,,,154.07,,,1.0,0.0,AAPL,XNAS,2021-09-09T00:00:00+0000
156.98,157.04,153.975,155.11,74160481.0,,,155.11,,,1.0,0.0,AAPL,XNAS,2021-09-08T00:00:00+0000
154.97,157.26,154.39,156.69,80079257.0,,,156.69,,,1.0,0.0,AAPL,XNAS,2021-09-07T00:00:00+0000
153.76,154.63,153.09,154.3,57808700.0,,,154.3,,,1.0,0.0,AAPL,XNAS,2021-09-03T00:00:00+0000
153.87,154.72,152.4,153.65,69600446.0,,,153.65,,,1.0,0.0,AAPL,XNAS,2021-09-02T00:00:00+0000
152.83,154.98,152.34,152.51,80313711.0,,,152.51,,,1.0,0.0,AAPL,XNAS,2021-09-01T00:00:00+0000
152.66,152.8,151.29,151.83,86453117.0,,,151.83,,,1.0,0.0,AAPL,XNAS,2021-08-31T00:00:00+0000
149.0,153.49,148.61,153.12,90956723.0,,,153.12,,,1.0,0.0,AAPL,XNAS,2021-08-30T00:00:00+0000
147.48,148.75,146.83,148.6,55721500.0,,,148.6,,,1.0,0.0,AAPL,XNAS,2021-08-27T00:00:00+0000
148.35,149.12,147.51,147.54,47601827.0,,,147.54,,,1.0,0.0,AAPL,XNAS,2021-08-26T00:00:00+0000
149.81,150.32,147.8,148.36,57790733.0,,,148.36,,,1.0,0.0,AAPL,XNAS,2021-08-25T00:00:00+0000
149.45,150.86,149.15,149.62,48606428.0,,,149.62,,,1.0,0.0,AAPL,XNAS,2021-08-24T00:00:00+0000
148.31,150.19,147.89,149.71,60131810.0,,,149.71,,,1.0,0.0,AAPL,XNAS,2021-08-23T00:00:00+0000
147.44,148.5,146.78,148.19,59947400.0,,,148.19,,,1.0,0.0,AAPL,XNAS,2021-08-20T00:00:00+0000
145.03,148.0,144.52,146.7,81030081.0,,,146.7,,,1.0,0.0,AAPL,XNAS,2021-08-19T00:00:00+0000
149.8,150.71,146.15,146.36,86325990.0,,,146.36,,,1.0,0.0,AAPL,XNAS,2021-08-18T00:00:00+0000
150.23,151.68,149.09,150.19,91690172.0,,,150.19,,,1.0,0.0,AAPL,XNAS,2021-08-17T00:00:00+0000
148.535,151.13,146.47,151.12,103558782.0,,,151.12,,,1.0,0.0,AAPL,XNAS,2021-08-16T00:00:00+0000
148.97,149.44,148.27,149.1,59318800.0,,,149.1,,,1.0,0.0,AAPL,XNAS,2021-08-13T00:00:00+0000
146.19,149.05,145.84,148.89,72282600.0,,,148.89,,,1.0,0.0,AAPL,XNAS,2021-08-12T00:00:00+0000
146.05,146.718,145.53,145.86,48493463.0,,,145.86,,,1.0,0.0,AAPL,XNAS,2021-08-11T00:00:00+0000
146.44,147.71,145.3,145.6,69023081.0,,,145.6,,,1.0,0.0,AAPL,XNAS,2021-08-10T00:00:00+0000
146.2,146.7,145.52,146.09,48802159.0,,,146.09,,,1.0,0.0,AAPL,XNAS,2021-08-09T00:00:00+0000
146.35,147.11,145.63,146.14,54067400.0,,,146.14,,,1.0,0.22,AAPL,XNAS,2021-08-06T00:00:00+0000
146.98,147.84,146.17,147.06,46236448.0,,,147.06,,,1.0,0.0,AAPL,XNAS,2021-08-05T00:00:00+0000
147.27,147.79,146.28,146.95,53941624.0,,,146.95,,,1.0,0.0,AAPL,XNAS,2021-08-04T00:00:00+0000
145.81,148.04,145.18,147.36,64433620.0,,,147.36,,,1.0,0.0,AAPL,XNAS,2021-08-03T00:00:00+0000
146.36,146.95,145.25,145.52,60129097.0,,,145.52,,,1.0,0.0,AAPL,XNAS,2021-08-02T00:00:00+0000
144.38,146.33,144.11,145.86,70382000.0,,,145.86,,,1.0,0.0,AAPL,XNAS,2021-07-30T00:00:00+0000
144.685,146.47,144.58,145.64,52800323.0,,,145.64,,,1.0,0.0,AAPL,XNAS,2021-07-29T00:00:00+0000
